antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
DEPTH_LOW & NO_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,0.167,0.23575,0.05325,0.3188622754491018,1.3525441164330936,1.0,0.013879749999999996,1.12201978021978,0.31290826189630777,0.15236051502145923,0.10875011507896866,0.2723685714467142
SEQ_SHORT & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.161,0.23575,0.05325,0.3307453416149068,1.4029494872318424,1.0,0.015294250000000002,1.1419419953596288,0.3423313020754644,0.15502183406113537,0.12429877869140574,0.2783101045296167
DEPTH_MEDIUM & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.24325,0.23575,0.053,0.21788283658787255,0.9242113959188656,1.0,-0.004346187499999994,0.9771553876478317,-0.09776833604447287,0.12441314553990611,-0.02337868944995412,0.22134862932256832
DEPTH_MEDIUM & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.24325,0.23575,0.053,0.21788283658787255,0.9242113959188656,1.0,-0.004346187499999994,0.9771553876478317,-0.09776833604447287,0.12441314553990611,-0.02337868944995412,0.22134862932256832
DEPTH_HIGH & PATTERN_A_T_A_T_A & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.2575,0.18625,0.05275,0.20485436893203882,1.099889229165309,1.0,0.004790625,1.0233974358974358,0.1223131791852171,0.13491048593350385,0.022862511744440945,0.24403792272105296
DEPTH_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.165,0.23175,0.05275,0.31969696969696965,1.379490699879049,1.0,0.014511249999999996,1.1292761692650333,0.3294548344070153,0.15334302325581395,0.11447701880503695,0.27365646758850637
DEPTH_MEDIUM & TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.164,0.23175,0.0525,0.32012195121951215,1.3813244928565789,1.0,0.014492999999999992,1.129982062780269,0.33021189336978796,0.15294974508375817,0.11503020009048114,0.27332958402399554
ONE_TOOL_CYCLE & PATTERN_A_T_A & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.19925,0.23175,0.052,0.26097867001254704,1.1261215534521987,1.0,0.0058238124999999905,1.0395505093378608,0.13986436994164103,0.1372031662269129,0.038045779385027054,0.2426791947689488
ONE_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_EXECUTION_CASCADING_ERROR,0.19925,0.23175,0.052,0.26097867001254704,1.1261215534521987,1.0,0.0058238124999999905,1.0395505093378608,0.13986436994164103,0.1372031662269129,0.038045779385027054,0.2426791947689488
ONE_TOOL_CYCLE & TOOL_LOW,FAILURE_EXECUTION_CASCADING_ERROR,0.19925,0.23175,0.052,0.26097867001254704,1.1261215534521987,1.0,0.0058238124999999905,1.0395505093378608,0.13986436994164103,0.1372031662269129,0.038045779385027054,0.2426791947689488
ONE_TOOL_CYCLE,FAILURE_EXECUTION_CASCADING_ERROR,0.19925,0.23175,0.052,0.26097867001254704,1.1261215534521987,1.0,0.0058238124999999905,1.0395505093378608,0.13986436994164103,0.1372031662269129,0.038045779385027054,0.2426791947689488
NO_TOOL_CYCLE & SEQ_SHORT,FAILURE_WRONG_TOOL_SELECTION,0.22075,0.2085,0.051,0.23103057757644394,1.1080603241076448,1.0,0.004973624999999995,1.02929970544919,0.12514861575043865,0.13483146067415727,0.028465669711236822,0.23781744706160327
NO_TOOL_CYCLE,FAILURE_WRONG_TOOL_SELECTION,0.22075,0.2085,0.051,0.23103057757644394,1.1080603241076448,1.0,0.004973624999999995,1.02929970544919,0.12514861575043865,0.13483146067415727,0.028465669711236822,0.23781744706160327
MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.2375,0.23575,0.05075,0.2136842105263158,0.9064017413629515,1.0,-0.005240624999999992,0.971937751004016,-0.11927453769559015,0.1201183431952663,-0.028872475595268798,0.2144773120500084
MULTI_TOOL_CYCLE & NO_USER_REENTRY & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.2375,0.23575,0.05075,0.2136842105263158,0.9064017413629515,1.0,-0.005240624999999992,0.971937751004016,-0.11927453769559015,0.1201183431952663,-0.028872475595268798,0.2144773120500084
NO_USER_REENTRY & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.2375,0.23575,0.05075,0.2136842105263158,0.9064017413629515,1.0,-0.005240624999999992,0.971937751004016,-0.11927453769559015,0.1201183431952663,-0.028872475595268798,0.2144773120500084
MULTI_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.2375,0.23575,0.05075,0.2136842105263158,0.9064017413629515,1.0,-0.005240624999999992,0.971937751004016,-0.11927453769559015,0.1201183431952663,-0.028872475595268798,0.2144773120500084
NO_USER_REENTRY & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.2375,0.23575,0.05075,0.2136842105263158,0.9064017413629515,1.0,-0.005240624999999992,0.971937751004016,-0.11927453769559015,0.1201183431952663,-0.028872475595268798,0.2144773120500084
PATTERN_A_T_A & SEQ_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.2215,0.23575,0.05,0.22573363431151242,0.9575127648420464,1.0,-0.002218624999999995,0.9870634110787172,-0.053923906802086474,0.12277470841006753,-0.013106137636228423,0.21891135586201285
PATTERN_A_T_A & SEQ_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.2215,0.2085,0.05,0.22573363431151242,1.0826553204389084,1.0,0.003817250000000001,1.0222580174927114,0.09806679511881827,0.13157894736842105,0.021773385106143305,0.23277089389436534
SEQ_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.2215,0.23575,0.05,0.22573363431151242,0.9575127648420464,1.0,-0.002218624999999995,0.9870634110787172,-0.053923906802086474,0.12277470841006753,-0.013106137636228423,0.21891135586201285
SEQ_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.2215,0.2085,0.05,0.22573363431151242,1.0826553204389084,1.0,0.003817250000000001,1.0222580174927114,0.09806679511881827,0.13157894736842105,0.021773385106143305,0.23277089389436534
DEPTH_MEDIUM & PATTERN_A_T_A & TOOL_LOW,FAILURE_INTENT_MISUNDERSTANDING,0.2155,0.23575,0.04925,0.22853828306264504,0.9694094721639238,1.0,-0.0015541249999999965,0.9906518796992481,-0.03866872352469154,0.12251243781094528,-0.00943633227000975,0.2187230121569853
PATTERN_A_T_A_T_A & TOOL_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.20825,0.23575,0.04925,0.23649459783913568,1.0031584213749127,1.0,0.00015506250000000416,1.0009752358490567,0.003976605187698757,0.12476250791640281,0.0009742856907238353,0.22270116954523062
MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.2025,0.23575,0.04725,0.2333333333333333,0.9897490279250618,1.0,-0.0004893750000000002,0.9968478260869564,-0.012820512820512825,0.12084398976982097,-0.0031621415330934616,0.21687875574407917
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.2025,0.23575,0.04725,0.2333333333333333,0.9897490279250618,1.0,-0.0004893750000000002,0.9968478260869564,-0.012820512820512825,0.12084398976982097,-0.0031621415330934616,0.21687875574407917
SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.2025,0.23575,0.04725,0.2333333333333333,0.9897490279250618,1.0,-0.0004893750000000002,0.9968478260869564,-0.012820512820512825,0.12084398976982097,-0.0031621415330934616,0.21687875574407917
DEPTH_HIGH & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.199,0.18625,0.0455,0.228643216080402,1.2276145829820242,1.0,0.00843625,1.054959283387622,0.23147576518363033,0.13392200147167035,0.05209611807115454,0.2364692590469124
MULTI_TOOL_CYCLE & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.1995,0.18625,0.0455,0.22807017543859648,1.2245378547038737,1.0,0.008343125,1.0541761363636364,0.2290635660404555,0.13372520205731078,0.05139192066186971,0.23618273872600964
PATTERN_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.1995,0.18625,0.0455,0.22807017543859648,1.2245378547038737,1.0,0.008343125,1.0541761363636364,0.2290635660404555,0.13372520205731078,0.05139192066186971,0.23618273872600964
PATTERN_A_T_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.1995,0.18625,0.0455,0.22807017543859648,1.2245378547038737,1.0,0.008343125,1.0541761363636364,0.2290635660404555,0.13372520205731078,0.05139192066186971,0.23618273872600964
SEQ_LONG & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.1995,0.18625,0.0455,0.22807017543859648,1.2245378547038737,1.0,0.008343125,1.0541761363636364,0.2290635660404555,0.13372520205731078,0.05139192066186971,0.23618273872600964
PATTERN_A_T_A_T_A & TOOL_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.20825,0.2085,0.04525,0.21728691476590636,1.0421434760954742,1.0,0.0018298750000000016,1.011226226993865,0.05107575184002154,0.1218034993270525,0.011101597935447093,0.21715664683139443
PATTERN_A_T_A_T_A & TOOL_MEDIUM & USER_REENTRY,FAILURE_PARAMETER_HALLUCINATION,0.20825,0.18625,0.045,0.21608643457382953,1.1601956218729101,1.0,0.006213437500000002,1.038060872894334,0.17439392344665483,0.12875536480686695,0.036665357387194515,0.22884858641443154
SEQ_SHORT & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.161,0.2085,0.045,0.2795031055900621,1.340542472854015,1.0,0.011431499999999997,1.0985474137931033,0.3027810885975367,0.1386748844375963,0.08970701906514478,0.24766522185977924
SEQ_LONG & TOOL_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.13175,0.23175,0.0445,0.33776091081593923,1.4574365083751422,1.0,0.013966937499999995,1.1600795128939827,0.3614900824013173,0.13949843260188086,0.13799012146558962,0.26488908539718214
MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.2025,0.2085,0.04425,0.2185185185185185,1.0480504485300648,1.0,0.002028749999999996,1.0128199052132703,0.0574889750810264,0.12065439672801635,0.01265763552560772,0.2153743671729283
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.2025,0.2085,0.04425,0.2185185185185185,1.0480504485300648,1.0,0.002028749999999996,1.0128199052132703,0.0574889750810264,0.12065439672801635,0.01265763552560772,0.2153743671729283
SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_WRONG_TOOL_SELECTION,0.2025,0.2085,0.04425,0.2185185185185185,1.0480504485300648,1.0,0.002028749999999996,1.0128199052132703,0.0574889750810264,0.12065439672801635,0.01265763552560772,0.2153743671729283
NO_TOOL_CYCLE & SEQ_SHORT & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.13325,0.23575,0.044,0.3302063789868668,1.4006633255010257,1.0,0.012586312499999995,1.1410231092436975,0.33002890893358144,0.13538461538461538,0.12359356099033927,0.25842238355493924
NO_TOOL_CYCLE & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.13325,0.23575,0.044,0.3302063789868668,1.4006633255010257,1.0,0.012586312499999995,1.1410231092436975,0.33002890893358144,0.13538461538461538,0.12359356099033927,0.25842238355493924
MULTI_TOOL_CYCLE & SEQ_LONG & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.1995,0.23575,0.04325,0.21679197994987465,0.9195842203600197,1.0,-0.0037821250000000042,0.9757944,-0.09848322103961213,0.11033163265306122,-0.024806045207883994,0.2001245159558493
PATTERN_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.1995,0.23575,0.04325,0.21679197994987465,0.9195842203600197,1.0,-0.0037821250000000042,0.9757944,-0.09848322103961213,0.11033163265306122,-0.024806045207883994,0.2001245159558493
PATTERN_A_T_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.1995,0.23575,0.04325,0.21679197994987465,0.9195842203600197,1.0,-0.0037821250000000042,0.9757944,-0.09848322103961213,0.11033163265306122,-0.024806045207883994,0.2001245159558493
SEQ_LONG & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.1995,0.23575,0.04325,0.21679197994987465,0.9195842203600197,1.0,-0.0037821250000000042,0.9757944,-0.09848322103961213,0.11033163265306122,-0.024806045207883994,0.2001245159558493
DEPTH_HIGH & SEQ_LONG & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.199,0.23575,0.043,0.21608040201005022,0.9165658621847306,1.0,-0.003914250000000001,0.9749086538461538,-0.10204720098547215,0.10976388002552648,-0.025737125273077883,0.1992385042924058
DEPTH_HIGH & SEQ_LONG & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.199,0.2085,0.043,0.21608040201005022,1.0363568441729027,1.0,0.001508499999999996,1.0096698717948718,0.04379699793862312,0.11796982167352538,0.009577260909728647,0.21115770700022896
MULTI_TOOL_CYCLE & SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.143,0.23175,0.043,0.3006993006993007,1.2975158606226567,1.0,0.00985975,1.0985975,0.2675571897641856,0.12961567445365482,0.08974852027243822,0.2431220343841703
MULTI_TOOL_CYCLE & SEQ_LONG & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.1995,0.2085,0.043,0.21553884711779445,1.0337594585985346,1.0,0.0014042499999999958,1.0089728434504792,0.04079572360298058,0.11780821917808217,0.00889304752721978,0.21088692955410104
PATTERN_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.1995,0.2085,0.043,0.21553884711779445,1.0337594585985346,1.0,0.0014042499999999958,1.0089728434504792,0.04079572360298058,0.11780821917808217,0.00889304752721978,0.21088692955410104
PATTERN_A_T_A_T_A & SEQ_LONG & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.1995,0.2085,0.043,0.21553884711779445,1.0337594585985346,1.0,0.0014042499999999958,1.0089728434504792,0.04079572360298058,0.11780821917808217,0.00889304752721978,0.21088692955410104
TOOL_LOW & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.1705,0.23575,0.043,0.252199413489736,1.0697748186203013,1.0,0.002804624999999998,1.0219970588235294,0.07863030404979178,0.11837577426015139,0.021523602865209063,0.2172980100322487
SEQ_LONG & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.1995,0.2085,0.043,0.21553884711779445,1.0337594585985346,1.0,0.0014042499999999958,1.0089728434504792,0.04079572360298058,0.11780821917808217,0.00889304752721978,0.21088692955410104
TOOL_LOW & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.1705,0.2085,0.043,0.252199413489736,1.2095895131402208,1.0,0.007450749999999992,1.0584372549019607,0.20888879543574843,0.12797619047619047,0.05521088248861153,0.22921721274007184
DEPTH_HIGH & PATTERN_A_T_A & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.14325,0.23175,0.042,0.29319371727748694,1.2651293086407203,1.0,0.008801812500000006,1.0869314814814817,0.24460690316395028,0.12612612612612611,0.07997880543766604,0.23721174537013506
DEPTH_HIGH & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.14325,0.23175,0.042,0.29319371727748694,1.2651293086407203,1.0,0.008801812500000006,1.0869314814814817,0.24460690316395028,0.12612612612612611,0.07997880543766604,0.23721174537013506
DEPTH_MEDIUM & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.165,0.23575,0.04175,0.25303030303030305,1.0732992705421127,1.0,0.0028512499999999996,1.023133874239351,0.08178851877084153,0.11629526462395544,0.022610798862025598,0.21506234133487584
DEPTH_MEDIUM & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.165,0.2085,0.04175,0.25303030303030305,1.213574594869559,1.0,0.0073475,1.0596146044624746,0.21076410054143208,0.12584777694046723,0.05626064817473539,0.22663505559189015
DEPTH_MEDIUM & TOOL_LOW & USER_REENTRY,FAILURE_INTENT_MISUNDERSTANDING,0.164,0.23575,0.0415,0.2530487804878049,1.0733776478804025,1.0,0.0028369999999999992,1.0231591836734695,0.08177206433389056,0.11584089323098395,0.022634976104422496,0.21454135737009544
DEPTH_MEDIUM & TOOL_LOW & USER_REENTRY,FAILURE_WRONG_TOOL_SELECTION,0.164,0.2085,0.0415,0.2530487804878049,1.2136632157688485,1.0,0.007306,1.0596408163265305,0.2105839626448377,0.12537764350453173,0.05628399303576107,0.226044773936948
PATTERN_A_T_A & TOOL_LOW & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.119,0.23175,0.04125,0.3466386554621849,1.495743928639417,1.0,0.013671750000000003,1.1758424437299038,0.3762047260344651,0.1332794830371567,0.14954592315286028,0.2623160914851378
DEPTH_HIGH & SEQ_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.13525,0.23175,0.041,0.3031423290203327,1.3080575146508424,1.0,0.0096558125,1.1024489389920424,0.2723418582841509,0.12576687116564417,0.09292851157869536,0.2400285539384296
MULTI_TOOL_CYCLE & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.2025,0.18625,0.041,0.20246913580246914,1.0870826083354048,1.0,0.003284374999999999,1.0203366873065016,0.10044728190228609,0.11790079079798704,0.019931349680453632,0.2113016819951943
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.2025,0.18625,0.041,0.20246913580246914,1.0870826083354048,1.0,0.003284374999999999,1.0203366873065016,0.10044728190228609,0.11790079079798704,0.019931349680453632,0.2113016819951943
SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_PARAMETER_HALLUCINATION,0.2025,0.18625,0.041,0.20246913580246914,1.0870826083354048,1.0,0.003284374999999999,1.0203366873065016,0.10044728190228609,0.11790079079798704,0.019931349680453632,0.2113016819951943
DEPTH_HIGH & MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.13825,0.23175,0.04075,0.294755877034358,1.2718700195657304,1.0,0.008710562499999998,1.0893391025641026,0.2480488946554396,0.1237661351556568,0.08201220570694176,0.23529595361966013
ONE_TOOL_CYCLE & PATTERN_A_T_A & TOOL_LOW,FAILURE_INTENT_MISUNDERSTANDING,0.19925,0.23575,0.0405,0.20326223337515684,0.8621939909868795,1.0,-0.006473187499999998,0.9592240157480314,-0.16639061011443357,0.10266159695817491,-0.04250934461870219,0.1875271930396463
ONE_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.19925,0.23575,0.0405,0.20326223337515684,0.8621939909868795,1.0,-0.006473187499999998,0.9592240157480314,-0.16639061011443357,0.10266159695817491,-0.04250934461870219,0.1875271930396463
ONE_TOOL_CYCLE & TOOL_LOW,FAILURE_INTENT_MISUNDERSTANDING,0.19925,0.23575,0.0405,0.20326223337515684,0.8621939909868795,1.0,-0.006473187499999998,0.9592240157480314,-0.16639061011443357,0.10266159695817491,-0.04250934461870219,0.1875271930396463
ONE_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,0.19925,0.23575,0.0405,0.20326223337515684,0.8621939909868795,1.0,-0.006473187499999998,0.9592240157480314,-0.16639061011443357,0.10266159695817491,-0.04250934461870219,0.1875271930396463
DEPTH_HIGH & SEQ_MEDIUM & TOOL_MEDIUM,FAILURE_EXECUTION_CASCADING_ERROR,0.13775,0.23175,0.04025,0.2921960072595281,1.2608241952946195,1.0,0.008326437499999999,1.085399358974359,0.23991651194242994,0.12224753227031131,0.07868012659879998,0.232937270080681
DEPTH_MEDIUM & PATTERN_A_T_A & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.11375,0.23175,0.0395,0.34725274725274724,1.4983937314034401,1.0,0.013138437499999999,1.176948653198653,0.37531020692364,0.12908496732026142,0.15034526163715878,0.25884751709994425
SEQ_MEDIUM & TOOL_MEDIUM & USER_REENTRY,FAILURE_EXECUTION_CASCADING_ERROR,0.13025,0.23175,0.0395,0.30326295585412666,1.308578018788033,1.0,0.009314562499999998,1.1026398071625343,0.27112585094654723,0.12248062015503876,0.09308552665685213,0.23685262140063398
PATTERN_A_T_A & SEQ_MEDIUM & TOOL_LOW,FAILURE_INTENT_MISUNDERSTANDING,0.18425,0.23575,0.03925,0.2130257801899593,0.9036088237113863,1.0,-0.0041869374999999945,0.9711245689655172,-0.1156448845294691,0.103086014445174,-0.02973401349040326,0.1897578529793911
SEQ_MEDIUM & TOOL_LOW,FAILURE_INTENT_MISUNDERSTANDING,0.18425,0.23575,0.03925,0.2130257801899593,0.9036088237113863,1.0,-0.0041869374999999945,0.9711245689655172,-0.1156448845294691,0.103086014445174,-0.02973401349040326,0.1897578529793911
DEPTH_HIGH & SEQ_LONG & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.17325,0.23575,0.03875,0.22366522366522368,0.9487390187284144,1.0,-0.0020936874999999966,0.9844335501858736,-0.061344042308509227,0.10465901417960838,-0.015812595792968676,0.19401712932996074
MULTI_TOOL_CYCLE & SEQ_LONG & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.17375,0.23575,0.03875,0.22302158273381295,0.9460088345018577,1.0,-0.002211562499999993,0.9836180555555555,-0.0646112551583097,0.10451786918408631,-0.016654782160532598,0.19369530886425537
PATTERN_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.17375,0.23575,0.03875,0.22302158273381295,0.9460088345018577,1.0,-0.002211562499999993,0.9836180555555555,-0.0646112551583097,0.10451786918408631,-0.016654782160532598,0.19369530886425537
PATTERN_A_T_A_T_A & SEQ_LONG & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.17375,0.23575,0.03875,0.22302158273381295,0.9460088345018577,1.0,-0.002211562499999993,0.9836180555555555,-0.0646112551583097,0.10451786918408631,-0.016654782160532598,0.19369530886425537
SEQ_LONG & TOOL_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.17375,0.23575,0.03875,0.22302158273381295,0.9460088345018577,1.0,-0.002211562499999993,0.9836180555555555,-0.0646112551583097,0.10451786918408631,-0.016654782160532598,0.19369530886425537
SEQ_SHORT & TOOL_LOW,FAILURE_WRONG_TOOL_SELECTION,0.17225,0.2085,0.03875,0.22496371552975328,1.0789626644112869,1.0,0.0028358750000000016,1.0212425093632957,0.08841301234399514,0.11330409356725148,0.02080065133260049,0.20540751723729872
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & PATTERN_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.17075,0.23575,0.0385,0.2254758418740849,0.9564192656376879,1.0,-0.0017543125000000007,0.986734877126654,-0.052086986696654416,0.10461956521739131,-0.013443451914838193,0.19439221574086007
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.17075,0.23575,0.0385,0.2254758418740849,0.9564192656376879,1.0,-0.0017543125000000007,0.986734877126654,-0.052086986696654416,0.10461956521739131,-0.013443451914838193,0.19439221574086007
DEPTH_MEDIUM & PATTERN_A_T_A & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.17075,0.23575,0.0385,0.2254758418740849,0.9564192656376879,1.0,-0.0017543125000000007,0.986734877126654,-0.052086986696654416,0.10461956521739131,-0.013443451914838193,0.19439221574086007
NO_TOOL & NO_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_NO_FAILURE,0.0875,0.13775,0.0385,0.44,3.1941923774954626,1.0,0.026446875,1.5397321428571427,0.75280199252802,0.20615796519410978,0.3505363873586547,0.3597459165154265
NO_TOOL & NO_USER_REENTRY & SEQ_SHORT,FAILURE_NO_FAILURE,0.0875,0.13775,0.0385,0.44,3.1941923774954626,1.0,0.026446875,1.5397321428571427,0.75280199252802,0.20615796519410978,0.3505363873586547,0.3597459165154265
NO_TOOL_CYCLE & NO_USER_REENTRY & SEQ_SHORT,FAILURE_NO_FAILURE,0.0875,0.13775,0.0385,0.44,3.1941923774954626,1.0,0.026446875,1.5397321428571427,0.75280199252802,0.20615796519410978,0.3505363873586547,0.3597459165154265
DEPTH_MEDIUM & MULTI_TOOL_CYCLE,FAILURE_INTENT_MISUNDERSTANDING,0.17075,0.23575,0.0385,0.2254758418740849,0.9564192656376879,1.0,-0.0017543125000000007,0.986734877126654,-0.052086986696654416,0.10461956521739131,-0.013443451914838193,0.19439221574086007
DEPTH_MEDIUM & PATTERN_A_T_A_T_A,FAILURE_INTENT_MISUNDERSTANDING,0.17075,0.23575,0.0385,0.2254758418740849,0.9564192656376879,1.0,-0.0017543125000000007,0.986734877126654,-0.052086986696654416,0.10461956521739131,-0.013443451914838193,0.19439221574086007
DEPTH_MEDIUM & NO_USER_REENTRY,FAILURE_NO_FAILURE,0.16825,0.13775,0.0385,0.2288261515601783,1.6611698842844158,1.0,0.015323562499999995,1.1181006743737956,0.4785267332607277,0.14392523364485976,0.10562615431740016,0.25415899229551564
NO_USER_REENTRY & SEQ_SHORT,FAILURE_INTENT_MISUNDERSTANDING,0.1805,0.23575,0.0385,0.21329639889196678,0.9047567291281731,1.0,-0.0040528749999999975,0.9714586267605633,-0.11383321220802652,0.10191925876902712,-0.029379916399127525,0.188302494249801
NO_TOOL & NO_USER_REENTRY,FAILURE_NO_FAILURE,0.0875,0.13775,0.0385,0.44,3.1941923774954626,1.0,0.026446875,1.5397321428571427,0.75280199252802,0.20615796519410978,0.3505363873586547,0.3597459165154265
NO_TOOL_CYCLE & NO_USER_REENTRY,FAILURE_NO_FAILURE,0.0875,0.13775,0.0385,0.44,3.1941923774954626,1.0,0.026446875,1.5397321428571427,0.75280199252802,0.20615796519410978,0.3505363873586547,0.3597459165154265
DEPTH_MEDIUM & MULTI_TOOL_CYCLE & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.16975,0.23575,0.03825,0.22533136966126655,0.9558064460711201,1.0,-0.001768562500000001,0.9865508555133079,-0.052752558677131335,0.10415248468345814,-0.013632489811885433,0.1937897569409196
DEPTH_MEDIUM & PATTERN_A_T_A_T_A & SEQ_MEDIUM,FAILURE_INTENT_MISUNDERSTANDING,0.16975,0.23575,0.03825,0.22533136966126655,0.9558064460711201,1.0,-0.001768562500000001,0.9865508555133079,-0.052752558677131335,0.10415248468345814,-0.013632489811885433,0.1937897569409196
DEPTH_MEDIUM & SEQ_MEDIUM & TOOL_LOW,FAILURE_INTENT_MISUNDERSTANDING,0.17875,0.23575,0.038,0.2125874125874126,0.9017493641035529,1.0,-0.0041403125,0.9705839253996447,-0.11713065695366583,0.10092961487383798,-0.030307605381206925,0.18688755571046134
SEQ_SHORT & TOOL_LOW,FAILURE_INTENT_MISUNDERSTANDING,0.17225,0.23575,0.038,0.22060957910014514,0.9357776419942531,1.0,-0.0026079374999999974,0.9805740223463687,-0.0765634432356756,0.1027027027027027,-0.019810822243840166,0.19089863896682763
