pattern_text,pattern_length,support_count,support_percent,failure_type,class_size,min_support_count
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → TOOL → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
TOOL → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → ASSISTANT → TOOL → TOOL → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → ASSISTANT → TOOL → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → TOOL → ASSISTANT → TOOL → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → TOOL → TOOL → ASSISTANT → TOOL,6,217,38.68092691622103,Execution/Cascading Error,561,29
USER → TOOL → TOOL → TOOL → TOOL → ASSISTANT,6,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL,5,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL,5,217,38.68092691622103,Execution/Cascading Error,561,29
ASSISTANT → TOOL → TOOL → TOOL → TOOL,5,217,38.68092691622103,Execution/Cascading Error,561,29
USER → ASSISTANT,2,289,100.0,No Failure,289,15
USER → ASSISTANT → TOOL → ASSISTANT,4,169,58.47750865051903,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT,3,169,58.47750865051903,No Failure,289,15
USER → ASSISTANT → ASSISTANT,3,169,58.47750865051903,No Failure,289,15
USER → ASSISTANT → TOOL,3,169,58.47750865051903,No Failure,289,15
USER → TOOL → ASSISTANT,3,169,58.47750865051903,No Failure,289,15
ASSISTANT → ASSISTANT,2,169,58.47750865051903,No Failure,289,15
ASSISTANT → TOOL,2,169,58.47750865051903,No Failure,289,15
TOOL → ASSISTANT,2,169,58.47750865051903,No Failure,289,15
USER → TOOL,2,169,58.47750865051903,No Failure,289,15
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,97,33.56401384083045,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,5,97,33.56401384083045,No Failure,289,15
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,97,33.56401384083045,No Failure,289,15
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,97,33.56401384083045,No Failure,289,15
USER → ASSISTANT → TOOL → ASSISTANT → TOOL,5,97,33.56401384083045,No Failure,289,15
USER → ASSISTANT → TOOL → TOOL → ASSISTANT,5,97,33.56401384083045,No Failure,289,15
USER → TOOL → ASSISTANT → TOOL → ASSISTANT,5,97,33.56401384083045,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → ASSISTANT,4,97,33.56401384083045,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → ASSISTANT,4,97,33.56401384083045,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → TOOL,4,97,33.56401384083045,No Failure,289,15
ASSISTANT → TOOL → TOOL → ASSISTANT,4,97,33.56401384083045,No Failure,289,15
TOOL → ASSISTANT → TOOL → ASSISTANT,4,97,33.56401384083045,No Failure,289,15
USER → ASSISTANT → ASSISTANT → ASSISTANT,4,97,33.56401384083045,No Failure,289,15
USER → ASSISTANT → ASSISTANT → TOOL,4,97,33.56401384083045,No Failure,289,15
USER → ASSISTANT → TOOL → TOOL,4,97,33.56401384083045,No Failure,289,15
USER → TOOL → ASSISTANT → ASSISTANT,4,97,33.56401384083045,No Failure,289,15
USER → TOOL → ASSISTANT → TOOL,4,97,33.56401384083045,No Failure,289,15
USER → TOOL → TOOL → ASSISTANT,4,97,33.56401384083045,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT,3,97,33.56401384083045,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL,3,97,33.56401384083045,No Failure,289,15
ASSISTANT → TOOL → TOOL,3,97,33.56401384083045,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT,3,97,33.56401384083045,No Failure,289,15
TOOL → ASSISTANT → TOOL,3,97,33.56401384083045,No Failure,289,15
TOOL → TOOL → ASSISTANT,3,97,33.56401384083045,No Failure,289,15
USER → TOOL → TOOL,3,97,33.56401384083045,No Failure,289,15
TOOL → TOOL,2,97,33.56401384083045,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,49,16.955017301038062,No Failure,289,15
USER → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
USER → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,49,16.955017301038062,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,5,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → ASSISTANT → TOOL → TOOL,5,49,16.955017301038062,No Failure,289,15
USER → ASSISTANT → TOOL → TOOL → TOOL,5,49,16.955017301038062,No Failure,289,15
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
USER → TOOL → ASSISTANT → ASSISTANT → TOOL,5,49,16.955017301038062,No Failure,289,15
USER → TOOL → ASSISTANT → TOOL → TOOL,5,49,16.955017301038062,No Failure,289,15
USER → TOOL → TOOL → ASSISTANT → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
USER → TOOL → TOOL → ASSISTANT → TOOL,5,49,16.955017301038062,No Failure,289,15
USER → TOOL → TOOL → TOOL → ASSISTANT,5,49,16.955017301038062,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,4,49,16.955017301038062,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → TOOL,4,49,16.955017301038062,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → TOOL,4,49,16.955017301038062,No Failure,289,15
ASSISTANT → TOOL → TOOL → TOOL,4,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → ASSISTANT,4,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → TOOL,4,49,16.955017301038062,No Failure,289,15
TOOL → ASSISTANT → TOOL → TOOL,4,49,16.955017301038062,No Failure,289,15
TOOL → TOOL → ASSISTANT → ASSISTANT,4,49,16.955017301038062,No Failure,289,15
TOOL → TOOL → ASSISTANT → TOOL,4,49,16.955017301038062,No Failure,289,15
TOOL → TOOL → TOOL → ASSISTANT,4,49,16.955017301038062,No Failure,289,15
USER → TOOL → TOOL → TOOL,4,49,16.955017301038062,No Failure,289,15
TOOL → TOOL → TOOL,3,49,16.955017301038062,No Failure,289,15
USER → USER → ASSISTANT,3,46,15.916955017301039,No Failure,289,15
USER → USER,2,46,15.916955017301039,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → TOOL → TOOL → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → TOOL → TOOL → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → ASSISTANT → TOOL → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → TOOL → ASSISTANT → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
USER → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → ASSISTANT → TOOL → TOOL → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → ASSISTANT → TOOL → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → TOOL → ASSISTANT → TOOL → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → TOOL → TOOL → ASSISTANT → TOOL,6,20,6.920415224913495,No Failure,289,15
USER → TOOL → TOOL → TOOL → TOOL → ASSISTANT,6,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → ASSISTANT → TOOL → TOOL,5,20,6.920415224913495,No Failure,289,15
ASSISTANT → ASSISTANT → TOOL → TOOL → TOOL,5,20,6.920415224913495,No Failure,289,15
ASSISTANT → TOOL → TOOL → TOOL → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → ASSISTANT,5,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → ASSISTANT → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → ASSISTANT → TOOL → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → ASSISTANT → TOOL → TOOL → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → ASSISTANT → ASSISTANT → ASSISTANT,5,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → ASSISTANT → ASSISTANT → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → ASSISTANT → TOOL → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → TOOL → ASSISTANT → ASSISTANT,5,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → TOOL → ASSISTANT → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → TOOL → TOOL → ASSISTANT,5,20,6.920415224913495,No Failure,289,15
USER → TOOL → TOOL → TOOL → TOOL,5,20,6.920415224913495,No Failure,289,15
TOOL → TOOL → TOOL → TOOL,4,20,6.920415224913495,No Failure,289,15
